iteration,game_number,move_number,player,from_row,from_col,to_row,to_col,action_id
27,6,104,-1,2,4,6,4,1332
27,6,105,1,0,0,1,0,8
27,6,106,-1,6,4,5,4,3372
27,6,107,1,1,5,2,5,853
27,6,108,-1,5,0,4,0,2592
27,6,109,1,3,6,3,7,1951
27,6,110,-1,5,4,4,4,2852
27,6,111,1,1,0,0,0,512
27,6,112,-1,4,4,3,4,2332
27,6,113,1,0,0,1,0,8
27,6,114,-1,6,1,4,1,3169
27,6,115,1,1,0,0,0,512
27,6,116,-1,3,4,2,4,1812
27,6,117,1,0,0,1,0,8
27,6,118,-1,2,4,3,4,1308
27,6,119,1,1,0,0,0,512
27,6,120,-1,4,2,2,2,2194
27,6,121,1,0,0,1,0,8
27,6,122,-1,5,3,3,3,2779
27,6,123,1,1,0,0,0,512
27,6,124,-1,4,0,6,0,2096
27,6,125,1,0,0,1,0,8
27,6,126,-1,3,3,3,2,1754
27,6,127,1,1,0,0,0,512
27,6,128,-1,3,2,4,2,1698
27,6,129,1,0,0,1,0,8
27,6,130,-1,3,4,2,4,1812
27,6,131,1,1,0,0,0,512
27,6,132,-1,6,0,7,0,3128
27,6,133,1,0,0,1,0,8
27,6,134,-1,4,2,6,2,2226
27,6,135,1,1,0,0,0,512
27,6,136,-1,2,4,3,4,1308
27,6,137,1,0,0,1,0,8
27,6,138,-1,2,2,1,2,1162
27,6,139,1,1,0,0,0,512
27,6,140,-1,7,0,7,7,3647
27,6,141,1,0,0,1,0,8
27,6,142,-1,4,1,4,0,2144
27,6,143,1,1,0,0,0,512
27,6,144,-1,6,2,6,4,3252
27,6,145,1,0,0,1,0,8
27,6,146,-1,3,4,3,0,1816
27,6,147,1,1,0,0,0,512
27,6,148,-1,3,0,2,0,1552
27,6,149,1,0,0,1,0,8
27,6,150,-1,6,4,2,4,3348
27,6,151,1,1,0,0,0,512
27,6,152,-1,7,7,7,6,4094
27,6,153,1,0,0,1,0,8
27,6,154,-1,7,6,2,6,3990
27,6,155,1,1,0,0,0,512
27,6,156,-1,2,6,1,6,1422
27,6,157,1,0,0,1,0,8
27,6,158,-1,4,0,6,0,2096
27,6,159,1,1,0,0,0,512
27,6,160,-1,2,0,4,0,1056
27,6,161,1,0,0,1,0,8
27,6,162,-1,4,5,3,5,2397
27,6,163,1,1,0,0,0,512
27,6,164,-1,3,5,3,4,1884
27,6,165,1,0,0,1,0,8
27,6,166,-1,2,4,2,5,1301
27,6,167,1,1,0,0,0,512
27,6,168,-1,6,0,6,7,3127
27,6,169,1,0,0,1,0,8
27,6,170,-1,2,5,1,5,1357
27,6,171,1,1,0,0,0,512
27,6,172,-1,4,0,6,0,2096
27,6,173,1,0,0,1,0,8
27,6,174,-1,6,0,6,2,3122
27,6,175,1,1,0,0,0,512
27,6,176,-1,3,4,3,6,1822
27,6,177,1,0,0,1,0,8
27,6,178,-1,6,7,6,4,3572
27,6,179,1,1,0,0,0,512
27,6,180,-1,6,2,1,2,3210
27,6,181,1,0,0,1,0,8
27,6,182,-1,6,4,6,3,3379
27,6,183,1,1,0,0,0,512
27,6,184,-1,6,3,4,3,3299
27,6,185,1,0,0,1,0,8
27,6,186,-1,4,3,4,4,2276
27,6,187,1,1,0,0,0,512
27,6,188,-1,4,4,4,1,2337
27,6,189,1,0,0,1,0,8
27,6,190,-1,3,6,3,1,1945
27,6,191,1,1,0,0,0,512
27,6,192,-1,3,1,3,4,1628
27,6,193,1,0,0,1,0,8
27,6,194,-1,3,4,2,4,1812
27,6,195,1,1,0,0,0,512
27,6,196,-1,2,4,4,4,1316
27,6,197,1,0,0,1,0,8
27,6,198,-1,4,1,4,0,2144
27,6,199,1,1,0,0,0,512
27,6,200,-1,4,4,4,3,2339
27,6,201,1,0,0,1,0,8
27,6,202,-1,4,3,6,3,2291
27,6,203,1,1,0,0,0,512
27,6,204,-1,4,0,4,2,2082
27,6,205,1,0,0,1,0,8
27,6,206,-1,4,2,6,2,2226
27,6,207,1,1,0,0,0,512
27,6,208,-1,6,3,6,4,3316
27,6,209,1,0,0,1,0,8
27,6,210,-1,6,2,6,1,3249
27,6,211,1,1,0,0,0,512
27,6,212,-1,6,1,6,3,3187
27,6,213,1,0,0,1,0,8
27,6,214,-1,6,3,7,3,3323
27,6,215,1,1,0,0,0,512
27,6,216,-1,6,4,3,4,3356
27,6,217,1,0,0,1,0,8
27,6,218,-1,3,4,3,5,1821
27,6,219,1,1,0,0,0,512
27,6,220,-1,3,5,6,5,1909
27,6,221,1,0,0,1,0,8
27,6,222,-1,7,3,7,1,3833
27,6,223,1,1,0,0,0,512
27,6,224,-1,6,5,6,7,3447
27,6,225,1,0,0,1,0,8
27,6,226,-1,7,1,4,1,3681
27,6,227,1,1,0,0,0,512
27,6,228,-1,6,7,4,7,3559
27,6,229,1,0,0,1,0,8
27,6,230,-1,4,1,7,1,2169
27,6,231,1,1,0,0,0,512
27,7,1,1,0,6,2,6,406
27,7,2,-1,7,0,2,0,3600
27,7,3,1,0,3,3,3,219
27,7,4,-1,7,7,6,7,4087
27,7,5,1,0,0,1,0,8
27,7,6,-1,7,4,4,4,3876
27,7,7,1,0,1,1,1,73
27,7,8,-1,7,6,6,6,4022
27,7,9,1,3,3,3,1,1753
27,7,10,-1,4,4,4,2,2338
27,7,11,1,2,6,3,6,1438
27,7,12,-1,6,6,7,6,3518
27,7,13,1,0,2,0,1,129
27,7,14,-1,4,2,3,2,2202
27,7,15,1,0,1,0,0,64
27,7,16,-1,2,0,2,4,1044
27,7,17,1,3,6,3,7,1951
27,7,18,-1,2,4,2,5,1301
27,7,19,1,0,0,0,1,1
27,7,20,-1,7,1,6,1,3697
27,7,21,1,0,1,0,0,64
27,7,22,-1,6,1,6,4,3188
27,7,23,1,0,0,0,1,1
27,7,24,-1,7,5,6,5,3957
27,7,25,1,0,1,0,0,64
27,7,26,-1,7,6,7,4,4028
27,7,27,1,0,0,0,1,1
27,7,28,-1,6,4,6,3,3379
27,7,29,1,0,1,0,0,64
27,7,30,-1,7,2,1,2,3722
27,7,31,1,0,0,0,1,1
27,7,32,-1,7,4,7,5,3901
27,7,33,1,0,1,0,0,64
27,7,34,-1,1,2,1,3,651
27,7,35,1,0,0,0,1,1
27,7,36,-1,6,3,4,3,3299
27,7,37,1,0,1,0,0,64
27,7,38,-1,1,3,2,3,723
27,7,39,1,0,0,0,1,1
27,7,40,-1,7,3,7,2,3834
27,7,41,1,0,1,0,0,64
27,7,42,-1,2,3,3,3,1243
27,7,43,1,0,0,0,1,1
27,7,44,-1,4,3,4,7,2279
27,7,45,1,0,1,0,0,64
27,7,46,-1,4,7,4,4,2532
27,7,47,1,0,0,0,1,1
27,7,48,-1,3,3,6,3,1779
27,7,49,1,0,1,0,0,64
27,7,50,-1,7,5,7,6,3966
27,7,51,1,0,0,0,1,1
27,7,52,-1,7,6,7,5,4029
27,7,53,1,0,1,0,0,64
27,7,54,-1,6,3,6,4,3316
27,7,55,1,0,0,0,1,1
27,7,56,-1,7,2,7,0,3768
27,7,57,1,0,1,0,0,64
27,7,58,-1,6,5,6,6,3446
27,7,59,1,0,0,0,1,1
27,7,60,-1,7,5,7,2,3962
27,7,61,1,0,1,0,0,64
27,7,62,-1,4,4,4,2,2338
27,7,63,1,0,0,0,1,1
27,7,64,-1,4,2,2,2,2194
27,7,65,1,0,1,0,0,64
27,7,66,-1,7,2,7,7,3775
27,7,67,1,0,0,0,1,1
27,8,1,1,0,0,1,0,8
27,8,2,-1,7,3,3,3,3803
27,8,3,1,0,1,1,1,73
27,8,4,-1,3,3,3,6,1758
27,8,5,1,0,2,1,2,138
27,8,6,-1,7,6,6,6,4022
27,8,7,1,1,2,3,2,666
27,8,8,-1,6,6,5,6,3502
27,8,9,1,0,3,0,2,194
27,8,10,-1,5,6,5,5,2989
27,8,11,1,0,2,0,1,129
27,8,12,-1,7,7,6,7,4087
27,8,13,1,0,1,0,2,66
27,8,14,-1,3,6,2,6,1942
27,8,15,1,0,2,0,3,131
27,8,16,-1,2,6,3,6,1438
27,8,17,1,0,3,1,3,203
27,8,18,-1,3,6,2,6,1942
27,8,19,1,0,4,1,4,268
27,8,20,-1,2,6,1,6,1422
27,8,21,1,3,2,2,2,1682
27,8,22,-1,7,1,6,1,3697
27,8,23,1,0,5,1,5,333
27,8,24,-1,6,7,6,5,3573
27,8,25,1,1,1,5,1,617
27,8,26,-1,7,4,4,4,3876
27,8,27,1,1,3,4,3,739
27,8,28,-1,1,6,2,6,918
27,8,29,1,4,3,4,0,2272
27,8,30,-1,2,6,3,6,1438
27,8,31,1,5,1,2,1,2641
27,8,32,-1,4,4,3,4,2332
27,8,33,1,0,6,2,6,406
27,8,34,-1,3,4,5,4,1836
27,8,35,1,1,5,3,5,861
27,8,36,-1,3,6,4,6,1958
27,8,37,1,1,4,1,5,781
27,8,38,-1,5,4,4,4,2852
27,8,39,1,0,7,1,7,463
27,8,40,-1,4,4,4,2,2338
27,8,41,1,4,0,3,0,2072
27,8,42,-1,7,2,5,2,3754
27,8,43,1,1,5,1,6,846
27,8,44,-1,7,5,7,6,3966
27,8,45,1,1,6,0,6,902
27,8,46,-1,7,6,7,4,4028
27,8,47,1,0,6,1,6,398
27,8,48,-1,7,4,7,1,3897
27,8,49,1,2,6,2,4,1428
27,8,50,-1,5,2,7,2,2746
27,9,1,1,0,6,2,6,406
27,9,2,-1,7,6,6,6,4022
27,9,3,1,0,3,3,3,219
27,9,4,-1,7,0,2,0,3600
27,9,5,1,0,0,1,0,8
27,9,6,-1,7,4,2,4,3860
27,9,7,1,3,3,3,4,1756
27,9,8,-1,7,5,3,5,3933
27,9,9,1,0,1,1,1,73
27,9,10,-1,2,0,3,0,1048
27,9,11,1,2,6,3,6,1438
27,9,12,-1,7,3,3,3,3803
27,9,13,1,0,2,1,2,138
27,9,14,-1,3,0,2,0,1552
27,9,15,1,0,4,1,4,268
27,9,16,-1,3,3,3,4,1756
27,9,17,1,0,5,1,5,333
27,9,18,-1,3,5,6,5,1909
27,9,19,1,3,6,5,6,1966
27,9,20,-1,3,4,5,4,1836
27,9,21,1,0,7,1,7,463
27,9,22,-1,7,2,7,4,3772
27,9,23,1,1,0,0,0,512
27,9,24,-1,7,4,6,4,3892
27,9,25,1,0,0,1,0,8
27,9,26,-1,7,1,3,1,3673
27,9,27,1,5,6,2,6,2966
27,9,28,-1,5,4,5,7,2863
27,9,29,1,1,0,0,0,512
27,9,30,-1,7,7,7,1,4089
27,9,31,1,0,0,1,0,8
27,9,32,-1,6,4,6,3,3379
27,9,33,1,2,6,3,6,1438
27,9,34,-1,6,6,7,6,3518
27,9,35,1,1,0,0,0,512
27,9,36,-1,2,0,7,0,1080
27,9,37,1,0,0,1,0,8
27,9,38,-1,7,1,6,1,3697
27,9,39,1,1,0,0,0,512
27,9,40,-1,7,0,3,0,3608
27,9,41,1,0,0,1,0,8
27,9,42,-1,3,0,4,0,1568
27,9,43,1,1,0,0,0,512
27,9,44,-1,7,6,7,4,4028
27,9,45,1,0,0,1,0,8
27,9,46,-1,7,4,7,5,3901
27,9,47,1,3,6,3,7,1951
27,9,48,-1,4,0,4,5,2085
27,9,49,1,1,5,2,5,853
27,9,50,-1,6,5,6,4,3444
27,9,51,1,1,0,0,0,512
27,9,52,-1,6,4,3,4,3356
27,9,53,1,0,0,1,0,8
27,9,54,-1,3,4,3,2,1818
27,9,55,1,1,0,0,0,512
27,9,56,-1,3,2,2,2,1682
27,9,57,1,0,0,1,0,8
27,9,58,-1,6,1,4,1,3169
27,9,59,1,1,0,0,0,512
27,9,60,-1,4,5,4,7,2407
27,10,1,1,0,6,2,6,406
27,10,2,-1,7,1,6,1,3697
27,10,3,1,0,3,3,3,219
27,10,4,-1,7,3,5,3,3819
27,10,5,1,0,0,1,0,8
27,10,6,-1,5,3,5,6,2798
27,10,7,1,0,4,1,4,268
27,10,8,-1,5,6,4,6,2982
27,10,9,1,2,6,3,6,1438
27,10,10,-1,7,0,2,0,3600
27,10,11,1,0,1,1,1,73
27,10,12,-1,6,1,4,1,3169
27,10,13,1,0,2,0,1,129
27,10,14,-1,4,1,5,1,2153
27,10,15,1,0,1,0,0,64
27,10,16,-1,7,4,4,4,3876
27,10,17,1,0,0,0,1,1
27,10,18,-1,7,2,7,1,3769
27,10,19,1,0,1,0,0,64
27,10,20,-1,7,7,5,7,4079
27,10,21,1,0,0,0,1,1
27,10,22,-1,2,0,2,3,1043
27,10,23,1,0,1,0,0,64
27,10,24,-1,2,3,1,3,1227
27,10,25,1,0,0,0,1,1
27,10,26,-1,4,6,4,7,2471
27,10,27,1,0,1,0,0,64
27,10,28,-1,4,7,1,7,2511
27,10,29,1,0,0,0,1,1
27,10,30,-1,7,6,7,7,4031
27,10,31,1,0,1,0,0,64
27,10,32,-1,7,5,6,5,3957
27,10,33,1,0,0,0,1,1
27,10,34,-1,1,3,0,3,707
27,10,35,1,0,1,0,0,64
27,10,36,-1,7,1,7,5,3709
27,10,37,1,3,3,3,4,1756
27,10,38,-1,1,7,1,2,970
27,10,39,1,0,0,0,1,1
27,10,40,-1,6,5,6,4,3444
27,10,41,1,0,1,0,0,64
27,10,42,-1,5,7,5,2,3050
27,10,43,1,0,0,0,1,1
27,10,44,-1,7,7,7,6,4094
27,10,45,1,0,1,0,0,64
27,10,46,-1,7,5,1,5,3917
27,10,47,1,0,0,0,1,1
27,10,48,-1,1,5,1,4,844
27,10,49,1,0,1,0,0,64
27,10,50,-1,5,2,7,2,2746
27,10,51,1,0,0,0,1,1
27,10,52,-1,7,6,7,4,4028
27,10,53,1,0,1,0,0,64
27,10,54,-1,1,2,6,2,690
27,10,55,1,0,0,0,1,1
27,10,56,-1,5,1,5,0,2664
27,10,57,1,0,1,0,0,64
27,10,58,-1,6,4,6,7,3383
27,10,59,1,0,0,0,1,1
27,10,60,-1,1,4,0,4,772
27,10,61,1,3,6,3,0,1944
27,10,62,-1,0,4,1,4,268
27,10,63,1,0,1,0,0,64
27,10,64,-1,1,4,0,4,772
27,10,65,1,0,0,0,2,2
27,10,66,-1,5,0,4,0,2592
27,10,67,1,0,7,1,7,463
27,10,68,-1,4,4,4,2,2338
27,10,69,1,0,2,0,0,128
27,10,70,-1,4,0,5,0,2088
27,10,71,1,1,7,4,7,999
27,10,72,-1,4,2,3,2,2202
27,10,73,1,0,5,0,2,322
27,10,74,-1,3,2,2,2,1682
27,10,75,1,3,0,3,2,1562
27,10,76,-1,6,7,6,5,3573
27,10,77,1,4,7,7,7,2559
27,10,78,-1,6,5,6,4,3444
27,10,79,1,0,0,0,1,1
27,10,80,-1,6,4,3,4,3356
27,10,81,1,0,1,0,0,64
27,10,82,-1,3,4,5,4,1836
27,10,83,1,3,2,3,6,1694
27,10,84,-1,5,4,4,4,2852
27,10,85,1,0,0,0,1,1
27,10,86,-1,4,4,4,2,2338
27,10,87,1,3,6,2,6,1942
27,10,88,-1,4,2,3,2,2202
27,10,89,1,2,6,2,3,1427
27,10,90,-1,3,2,2,2,1682
27,10,91,1,2,3,7,3,1275
27,10,92,-1,2,2,4,2,1186
27,10,93,1,7,3,3,3,3803
27,10,94,-1,6,2,5,2,3242
27,10,95,1,3,3,3,1,1753
27,10,96,-1,7,2,6,2,3762
27,10,97,1,7,7,3,7,4063
27,10,98,-1,6,2,6,5,3253
27,10,99,1,3,1,2,1,1617
27,10,100,-1,5,2,5,4,2732
27,10,101,1,2,1,3,1,1113
27,10,102,-1,5,4,2,4,2836
27,10,103,1,1,0,0,0,512
27,10,104,-1,6,5,6,3,3443
27,10,105,1,3,1,2,1,1617
27,10,106,-1,2,4,6,4,1332
27,10,107,1,0,0,1,0,8
27,10,108,-1,4,2,6,2,2226
27,10,109,1,0,1,0,0,64
27,10,110,-1,6,3,4,3,3299
27,10,111,1,0,0,0,1,1
27,10,112,-1,6,4,6,6,3382
27,10,113,1,0,1,0,0,64
27,10,114,-1,6,2,7,2,3258
27,10,115,1,0,0,0,1,1
27,10,116,-1,6,6,6,2,3506
27,10,117,1,0,1,0,0,64
27,10,118,-1,7,2,7,4,3772
27,10,119,1,0,0,0,1,1
27,10,120,-1,5,0,5,4,2604
27,10,121,1,2,1,3,1,1113
27,10,122,-1,6,2,7,2,3258
27,10,123,1,3,1,2,1,1617
27,10,124,-1,7,2,6,2,3762
27,10,125,1,2,1,3,1,1113
27,10,126,-1,4,3,2,3,2259
27,10,127,1,3,1,2,1,1617
27,10,128,-1,6,2,3,2,3226
27,10,129,1,0,1,0,0,64
27,10,130,-1,5,4,2,4,2836
27,10,131,1,0,0,0,1,1
27,10,132,-1,2,3,3,3,1243
27,10,133,1,0,1,0,0,64
27,10,134,-1,3,3,7,3,1787
27,10,135,1,0,0,0,1,1
27,10,136,-1,3,2,3,6,1694
27,10,137,1,2,1,3,1,1113
27,10,138,-1,2,4,6,4,1332
27,10,139,1,3,1,2,1,1617
27,10,140,-1,6,4,1,4,3340
27,10,141,1,2,1,3,1,1113
27,10,142,-1,7,4,6,4,3892
27,10,143,1,3,1,2,1,1617
27,10,144,-1,7,3,6,3,3827
27,10,145,1,0,1,0,0,64
27,10,146,-1,6,3,1,3,3275
27,10,147,1,0,0,0,1,1
27,10,148,-1,1,3,6,3,755
27,10,149,1,0,1,0,0,64
27,10,150,-1,1,4,1,6,782
27,10,151,1,0,0,0,1,1
27,10,152,-1,1,6,1,7,911
27,10,153,1,0,1,0,0,64
27,10,154,-1,6,3,6,2,3314
27,10,155,1,0,0,0,1,1
27,10,156,-1,6,2,1,2,3210
27,10,157,1,2,1,3,1,1113
27,10,158,-1,1,2,2,2,658
27,10,159,1,3,1,2,1,1617
27,10,160,-1,2,2,3,2,1178
27,10,161,1,0,1,0,0,64
27,10,162,-1,3,2,1,2,1674
27,10,163,1,0,0,0,1,1
27,10,164,-1,1,2,2,2,658
27,10,165,1,0,1,0,0,64
27,10,166,-1,1,7,1,4,972
27,10,167,1,0,0,0,1,1
27,10,168,-1,1,4,1,2,778
27,10,169,1,0,1,0,0,64
27,10,170,-1,1,2,1,7,655
27,10,171,1,0,0,0,1,1
27,10,172,-1,6,4,6,0,3376
27,10,173,1,0,1,0,0,64
27,10,174,-1,6,0,6,7,3127
27,10,175,1,0,0,0,1,1
27,10,176,-1,2,2,5,2,1194
27,10,177,1,0,1,0,0,64
27,10,178,-1,5,2,5,5,2733
27,10,179,1,0,0,0,1,1
27,10,180,-1,6,7,6,5,3573
27,10,181,1,0,1,0,0,64
27,10,182,-1,5,5,4,5,2917
27,10,183,1,0,0,0,1,1
27,10,184,-1,1,7,1,5,973
27,10,185,1,2,1,3,1,1113
27,10,186,-1,6,5,6,2,3442
27,10,187,1,0,1,0,0,64
27,10,188,-1,6,2,6,3,3251
27,10,189,1,0,0,0,1,1
27,10,190,-1,6,3,6,4,3316
27,10,191,1,0,1,0,0,64
27,10,192,-1,6,4,2,4,3348
27,10,193,1,0,0,0,1,1
27,10,194,-1,4,5,4,3,2403
27,10,195,1,3,1,2,1,1617
27,10,196,-1,1,5,1,2,842
27,10,197,1,0,1,0,0,64
27,10,198,-1,4,3,4,5,2277
27,10,199,1,0,0,0,1,1
27,10,200,-1,4,5,4,4,2404
27,10,201,1,0,1,0,0,64
27,10,202,-1,1,2,1,7,655
27,10,203,1,0,0,0,1,1
27,10,204,-1,1,7,4,7,999
27,10,205,1,2,1,3,1,1113
27,10,206,-1,4,4,4,1,2337
27,10,207,1,3,1,2,1,1617
27,10,208,-1,2,4,2,6,1302
27,10,209,1,0,1,0,0,64
27,10,210,-1,2,6,2,2,1426
27,10,211,1,0,2,0,1,129
27,10,212,-1,4,7,1,7,2511
27,10,213,1,0,1,0,2,66
27,10,214,-1,4,1,5,1,2153
27,10,215,1,0,0,0,1,1
27,10,216,-1,1,7,0,7,967
27,10,217,1,2,1,3,1,1113
27,10,218,-1,0,7,0,6,454
27,10,219,1,3,1,2,1,1617
27,10,220,-1,5,1,6,1,2673
27,10,221,1,0,1,0,0,64
27,10,222,-1,6,1,6,4,3188
27,10,223,1,0,0,0,1,1
27,10,224,-1,0,6,5,6,430
27,11,1,1,0,6,2,6,406
27,11,2,-1,7,4,6,4,3892
27,11,3,1,0,0,1,0,8
27,11,4,-1,7,3,6,3,3827
27,11,5,1,0,1,1,1,73
27,11,6,-1,6,4,5,4,3372
27,11,7,1,2,6,3,6,1438
27,11,8,-1,5,4,4,4,2852
27,11,9,1,0,2,0,1,129
27,11,10,-1,7,6,6,6,4022
27,11,11,1,0,1,0,0,64
27,11,12,-1,6,3,6,2,3314
27,11,13,1,0,0,0,1,1
27,11,14,-1,6,2,6,0,3248
27,11,15,1,0,1,0,0,64
27,11,16,-1,4,4,3,4,2332
27,11,17,1,0,0,0,1,1
27,11,18,-1,3,4,2,4,1812
27,11,19,1,0,1,0,0,64
27,11,20,-1,2,4,3,4,1308
27,11,21,1,0,0,0,1,1
27,11,22,-1,7,7,7,6,4094
27,11,23,1,0,1,0,0,64
27,11,24,-1,3,4,3,5,1821
27,11,25,1,0,0,0,1,1
27,11,26,-1,3,5,3,4,1884
27,11,27,1,0,1,0,0,64
27,11,28,-1,3,4,2,4,1812
27,11,29,1,0,0,0,1,1
27,11,30,-1,2,4,1,4,1292
27,11,31,1,0,7,1,7,463
27,11,32,-1,6,0,5,0,3112
27,11,33,1,0,4,1,4,268
27,11,34,-1,6,6,5,6,3502
27,11,35,1,0,1,0,0,64
27,11,36,-1,5,6,5,1,2985
27,11,37,1,0,0,0,1,1
27,11,38,-1,7,5,2,5,3925
27,11,39,1,0,1,0,0,64
27,11,40,-1,2,5,1,5,1357
27,11,41,1,0,0,0,1,1
27,11,42,-1,7,1,6,1,3697
27,11,43,1,0,1,0,0,64
27,11,44,-1,7,6,7,3,4027
27,11,45,1,0,0,0,1,1
27,11,46,-1,7,0,7,1,3641
27,11,47,1,0,1,0,0,64
27,11,48,-1,7,3,3,3,3803
27,11,49,1,0,0,0,1,1
27,11,50,-1,5,1,5,3,2667
27,11,51,1,0,1,0,0,64
27,11,52,-1,3,3,3,4,1756
27,11,53,1,0,0,0,1,1
27,11,54,-1,7,2,4,2,3746
27,11,55,1,0,1,0,0,64
27,11,56,-1,7,1,7,3,3707
27,11,57,1,0,0,0,1,1
27,11,58,-1,1,5,3,5,861
27,11,59,1,0,1,0,0,64
27,11,60,-1,5,3,6,3,2803
27,11,61,1,0,0,0,1,1
27,11,62,-1,3,5,6,5,1909
27,11,63,1,0,1,0,0,64
27,11,64,-1,7,3,7,5,3837
27,11,65,1,0,0,0,1,1
27,11,66,-1,3,4,3,5,1821
27,11,67,1,0,1,0,0,64
27,11,68,-1,4,2,4,3,2211
27,11,69,1,0,0,0,1,1
27,11,70,-1,4,3,4,1,2273
27,11,71,1,0,1,0,0,64
27,11,72,-1,4,1,4,3,2147
27,11,73,1,0,0,0,1,1
27,11,74,-1,6,5,6,7,3447
27,11,75,1,0,1,0,0,64
27,11,76,-1,7,5,7,7,3967
27,11,77,1,0,0,0,1,1
27,11,78,-1,3,5,1,5,1869
27,11,79,1,0,1,0,0,64
27,11,80,-1,6,7,6,5,3573
27,11,81,1,0,0,0,1,1
27,12,1,1,0,6,2,6,406
27,12,2,-1,7,4,5,4,3884
27,12,3,1,0,3,3,3,219
27,12,4,-1,5,4,4,4,2852
27,12,5,1,0,0,1,0,8
27,12,6,-1,4,4,2,4,2324
27,12,7,1,2,6,3,6,1438
27,12,8,-1,7,3,6,3,3827
27,12,9,1,0,7,1,7,463
27,12,10,-1,2,4,4,4,1316
27,12,11,1,0,4,1,4,268
27,12,12,-1,4,4,5,4,2348
27,12,13,1,3,6,2,6,1942
27,12,14,-1,5,4,5,0,2856
27,12,15,1,2,6,3,6,1438
27,12,16,-1,5,0,4,0,2592
27,12,17,1,0,1,0,0,64
27,12,18,-1,7,2,4,2,3746
27,12,19,1,0,0,0,1,1
27,12,20,-1,4,2,4,5,2213
27,12,21,1,0,1,0,0,64
27,12,22,-1,6,3,6,2,3314
27,12,23,1,3,3,3,4,1756
27,12,24,-1,6,2,6,0,3248
27,12,25,1,0,5,0,7,327
27,12,26,-1,7,5,7,2,3962
27,12,27,1,0,2,0,1,129
27,12,28,-1,4,5,5,5,2413
27,12,29,1,3,6,3,7,1951
27,12,30,-1,5,5,5,4,2924
27,12,31,1,0,1,4,1,97
27,12,32,-1,7,6,2,6,3990
27,12,33,1,4,1,2,1,2129
27,12,34,-1,2,6,2,7,1431
27,12,35,1,3,4,3,2,1818
27,12,36,-1,5,4,5,5,2861
27,12,37,1,1,4,1,5,781
27,12,38,-1,5,5,4,5,2917
27,12,39,1,2,1,2,4,1108
27,12,40,-1,4,0,3,0,2072
27,12,41,1,2,4,3,4,1308
27,12,42,-1,3,0,2,0,1552
27,12,43,1,3,2,3,1,1689
27,12,44,-1,2,0,3,0,1048
27,12,45,1,3,4,3,7,1823
27,12,46,-1,7,2,4,2,3746
27,12,47,1,0,0,0,1,1
27,12,48,-1,7,7,6,7,4087
27,12,49,1,3,7,3,3,2011
27,12,50,-1,4,5,3,5,2397
27,12,51,1,0,1,0,6,70
27,12,52,-1,3,0,2,0,1552
27,12,53,1,0,6,0,5,389
27,12,54,-1,2,0,3,0,1048
27,12,55,1,0,5,0,6,326
27,12,56,-1,3,0,2,0,1552
27,12,57,1,1,7,1,6,974
27,12,58,-1,3,5,2,5,1877
27,12,59,1,1,6,2,6,918
27,12,60,-1,2,0,3,0,1048
27,12,61,1,1,0,0,0,512
27,12,62,-1,2,5,3,5,1373
27,12,63,1,2,6,2,4,1428
27,12,64,-1,3,5,2,5,1877
27,12,65,1,2,4,0,4,1284
27,12,66,-1,2,5,3,5,1373
27,12,67,1,0,6,0,5,389
27,12,68,-1,3,0,4,0,1568
27,12,69,1,0,5,0,6,326
27,12,70,-1,3,5,2,5,1877
27,12,71,1,0,7,2,7,471
27,12,72,-1,2,5,3,5,1373
27,12,73,1,0,4,0,5,261
27,12,74,-1,3,5,2,5,1877
27,12,75,1,0,0,0,3,3
27,12,76,-1,2,5,3,5,1373
27,12,77,1,2,7,4,7,1511
27,12,78,-1,3,5,2,5,1877
27,12,79,1,0,3,4,3,227
27,12,80,-1,2,5,3,5,1373
27,12,81,1,4,7,1,7,2511
27,12,82,-1,3,5,2,5,1877
27,12,83,1,1,7,5,7,1007
27,12,84,-1,2,5,3,5,1373
27,12,85,1,4,3,4,5,2277
27,12,86,-1,4,0,3,0,2072
27,12,87,1,0,6,4,6,422
27,12,88,-1,3,0,2,0,1552
27,12,89,1,0,5,0,7,327
27,12,90,-1,2,0,1,0,1032
27,12,91,1,4,6,6,6,2486
27,12,92,-1,1,0,0,0,512
27,12,93,1,1,5,0,5,837
27,12,94,-1,0,0,0,2,2
27,12,95,1,6,6,3,6,3486
27,12,96,-1,6,0,6,1,3121
27,12,97,1,0,7,0,6,454
27,12,98,-1,0,2,1,2,138
27,12,99,1,4,5,5,5,2413
27,12,100,-1,1,2,2,2,658
27,12,101,1,5,5,4,5,2917
27,12,102,-1,2,2,0,2,1154
27,12,103,1,4,5,4,7,2407
27,12,104,-1,0,2,1,2,138
27,12,105,1,0,5,1,5,333
27,12,106,-1,1,2,0,2,642
27,12,107,1,1,5,0,5,837
27,12,108,-1,0,2,1,2,138
27,12,109,1,4,7,0,7,2503
27,12,110,-1,1,2,2,2,658
27,12,111,1,0,5,0,2,322
27,12,112,-1,2,2,1,2,1162
27,12,113,1,3,6,3,7,1951
27,12,114,-1,1,2,2,2,658
27,12,115,1,0,2,0,0,128
27,12,116,-1,2,2,1,2,1162
27,12,117,1,0,0,1,0,8
27,12,118,-1,1,2,2,2,658
27,12,119,1,5,7,4,7,3047
27,12,120,-1,2,2,1,2,1162
27,12,121,1,0,6,5,6,430
27,12,122,-1,1,2,0,2,642
27,12,123,1,3,7,3,5,2013
